latitude,longitude,frp
-26.85643,152.23157,6
-26.85929,152.21939,10.8
-26.84723,152.24638,2.8
-26.84821,152.24216,2.8
-26.57301,152.50722,4.9
-26.70568,151.79478,4.9
-26.42582,150.99144,4.7
-26.41999,150.99344,9.7
-26.41922,150.9968,9.7
-26.42075,150.9901,4.7
-26.4149,150.9922,6.8
-26.42415,150.98921,4.6
-26.4176,150.9946,11.8
-26.41834,150.99126,11.8
-26.31885,151.07469,8.3
-26.31961,151.0713,8.3
-26.40644,150.68672,49.5
-26.40786,150.68037,49.5
-26.31375,151.0733,8.3
-26.40149,150.68532,49.5
-26.39012,150.68898,6.8
-26.39156,150.68259,11.4
-26.38517,150.68755,18.7
-26.3866,150.68118,10.2
-26.39084,150.66241,16
-26.37877,150.6925,18.7
-26.38021,150.68613,18.7
-26.37379,150.69119,50
-26.37524,150.68483,50
-26.37595,150.65837,7
-26.35597,150.69992,14.6
-26.39225,150.68684,7
-26.38729,150.68542,7
-26.38868,150.67905,7
-26.39141,150.66653,11.8
-26.38094,150.69038,34.7
-26.37954,150.69679,34.7
-26.38234,150.68401,7.8
-26.37457,150.69545,34.7
-26.37597,150.689,34.7
-26.37737,150.68265,7.8
-26.37875,150.67632,7.8
-26.37099,150.6877,17.3
-26.3779,150.65616,3.4
-26.35719,150.70255,12.3
-26.35219,150.70128,12.3
-26.28333,151.01186,2.9
-26.28406,151.00858,2.9
-26.28478,151.00533,3.5
-26.3529,150.69806,12.1
-26.27827,151.01041,3.7
-26.28341,150.98738,3.1
-26.33299,150.76424,8
-26.33371,150.76097,4.4
-26.338,150.74159,5.2
-26.27166,151.0159,6
-26.27544,150.99898,5.7
-26.28057,150.976,5.1
-26.32872,150.75961,4.4
-26.32944,150.75635,4.4
-26.33231,150.74338,4.2
-26.32803,150.73885,9.2
-26.2666,151.01439,5
-26.26891,151.00406,2
-26.27479,150.97781,4.2
-26.27551,150.97459,4.1
-26.27622,150.97141,4.1
-26.32661,150.74524,15.6
-26.32732,150.74203,15.6
-26.26154,151.01291,5
-26.26305,151.0062,2
-26.2638,151.00287,2
-26.2572,151.00822,5.7
-26.25794,151.00494,5
-26.25941,150.99843,5.2
-26.32652,150.69803,3.3
-26.25357,151.00041,5
-26.26098,150.96748,3.8
-26.2479,150.97778,9.1
-26.24863,150.97456,6.7
-26.26746,150.8909,2.9
-26.26168,150.89282,2.6
-26.26244,150.88947,2.6
-26.25508,150.89836,6.4
-26.25079,150.89363,3.5
-26.24574,150.89227,3.5
-26.24066,150.89105,3.4
-26.23176,150.90668,6.1
-26.23252,150.90334,6.1
-26.23482,150.8932,3.4
-26.23558,150.88985,3.4
-26.22594,150.90868,36.1
-26.22745,150.90204,28.5
-26.22821,150.89868,6.4
-26.22898,150.89532,6.4
-26.22164,150.90401,28.5
-26.22088,150.90732,36.1
-26.2224,150.90067,28.5
-26.22383,150.90823,42.6
-26.2253,150.90155,79.3
-26.22603,150.89822,12.1
-26.16658,151.06923,5.6
-26.16271,151.08661,5.2
-26.16504,151.07614,4.3
-26.16582,151.07265,5.6
-25.97799,150.91251,5.2
-25.97647,150.91933,4.8
-25.97723,150.91591,4.8
-25.97874,150.90913,5.2
-25.97948,150.90576,7.3
-25.97144,150.91774,6
-25.9722,150.91431,6
-25.97296,150.91092,13.8
-25.97371,150.90753,13.8
-25.97445,150.90417,7.4
-25.96563,150.91963,6.4
-25.96639,150.91617,6
-25.96716,150.91272,6
-25.96057,150.91809,4
-25.9629,150.90767,1.9
-25.96366,150.90427,1.9
-25.92759,150.94479,4.7
-25.92835,150.94142,8.9
-25.92911,150.93805,8.9
-25.92987,150.93471,10.9
-25.93062,150.93135,10.9
-25.93139,150.92795,3.5
-25.93217,150.92448,3.5
-25.92248,150.9435,10
-25.92325,150.94009,4.6
-25.92402,150.93669,4.6
-25.92478,150.93329,3.9
-25.90027,150.96986,1.7
-25.91595,147.11455,2.7
-23.85539,151.17241,4.4
-23.85571,151.17073,7.8
-23.77826,151.00323,2.8
-23.75998,150.9837,13
-23.76076,150.98024,13
-23.7592,150.98721,11.5
-23.75463,150.98232,11.1
-23.38325,150.56987,22.4
-23.5161,148.83556,1.8
-23.51628,148.83792,2.6
-23.09096,150.74622,2.2
-22.76597,150.66223,5.6
-22.76678,150.65855,8.6
-22.76143,150.6572,12.7
-22.75688,150.65215,12.7
-22.75153,150.65077,4
-22.70537,150.65472,10.2
-22.7062,150.65102,4.6
-22.7,150.65344,10.2
-22.70083,150.64972,4.6
-22.69462,150.65215,12.4
-22.69381,150.65575,12.4
-22.69544,150.64848,9.5
-22.68844,150.65443,12.4
-22.68926,150.65077,12.4
-22.68686,150.66148,5.8
-22.68765,150.65794,5.8
-22.69007,150.6472,9.5
-22.68147,150.6602,48
-22.68225,150.65672,48
-22.68307,150.65309,22.9
-22.68388,150.64951,22.9
-22.68469,150.64594,10.6
-22.67995,150.66696,50.5
-22.6807,150.66365,50.5
-22.6737,150.66953,56.1
-22.67851,150.64819,22.9
-22.67932,150.64459,10.6
-22.68014,150.64096,10.6
-22.67527,150.66257,50.5
-22.67689,150.6554,48
-22.67769,150.65181,22.9
-22.68097,150.63728,4
-22.6818,150.63361,4
-22.67068,150.65776,80.1
-22.67316,150.64677,54.3
-22.67397,150.64317,11.6
-22.67478,150.63962,11.6
-22.67559,150.63602,17.9
-22.66905,150.66498,29.5
-22.66986,150.66138,29.5
-22.67233,150.65044,54.3
-22.66447,150.66013,29.5
-22.66859,150.64192,11.6
-22.66938,150.63843,11.6
-22.66531,150.65642,80.1
-22.66614,150.65273,80.1
-22.66697,150.64909,54.3
-22.68727,150.65604,14.3
-22.68805,150.65245,22.8
-22.6865,150.65956,14.3
-22.68883,150.64885,22.8
-22.68035,150.6618,12.5
-22.68112,150.65826,14.3
-22.68189,150.65474,14.3
-22.68267,150.65115,22.8
-22.68346,150.64752,22.8
-22.67888,150.66853,8.4
-22.67962,150.66518,12.5
-22.68426,150.64388,13.8
-22.67339,150.66772,48
-22.67809,150.64621,26.2
-22.6789,150.64253,19.7
-22.67969,150.6389,19.7
-22.6726,150.67136,48
-22.67418,150.66409,60.4
-22.67495,150.6606,60.4
-22.67572,150.65704,48
-22.67652,150.65343,48
-22.6773,150.64981,26.2
-22.68049,150.63524,8.4
-22.66954,150.65942,60.4
-22.67196,150.64838,26.2
-22.67276,150.64473,26.2
-22.67354,150.64114,19.7
-22.67431,150.6376,19.7
-22.67512,150.63391,8.4
-22.67115,150.65208,48
-22.67034,150.65576,48
-22.66417,150.65807,53.2
-22.66498,150.65437,88.3
-22.66737,150.64348,38.3
-22.66894,150.63632,4.6
-22.66578,150.65073,88.3
-22.66658,150.64706,38.3
-22.65961,150.65305,88.3
-22.65881,150.65672,53.2
-22.6612,150.64581,38.3
-22.66438,150.63132,2.4
-22.6652,150.62756,2.4
-22.65447,150.62492,9
-22.66651,150.51894,8.9
-22.66726,150.51552,5.8
-22.66802,150.51204,5.8
-22.66128,150.51717,8.7
-22.66199,150.51396,6
-22.66059,150.52032,8.7
-22.66274,150.51054,6
-22.66508,150.49994,2.5
-22.65544,150.51814,8.7
-22.65611,150.51515,8.7
-22.65677,150.51213,6
-22.65751,150.50877,6
-22.65901,150.50197,8.3
-22.64759,150.50285,6.7
-22.64459,150.49104,11.2
-22.64073,150.50844,13.1
-22.64149,150.50502,13.1
-22.64224,150.50163,9.7
-22.64302,150.49814,9.7
-22.6438,150.49458,11.2
-22.6369,150.5004,9.7
-22.63768,150.49689,9.7
-22.63847,150.49335,11.2
-22.63612,150.50392,13.1
-22.55575,150.29918,2.9
-22.55303,150.28638,4.7
-22.5545,150.27975,3
-22.54928,150.27827,4.1
-22.54989,150.27548,4.1
-22.54458,150.27441,4.1
-22.54397,150.27716,4.1
-22.53744,150.28159,3.4
-22.53802,150.27896,3.4
-22.53865,150.27614,3.2
-22.53927,150.27335,3.2
-22.53213,150.2805,3.4
-22.55154,150.27855,4.6
-22.55215,150.27571,4.6
-22.54684,150.27463,4.6
-22.54153,150.27354,6.2
-22.54033,150.2791,6.4
-22.54093,150.27634,6.2
-22.53443,150.28075,6.4
-25.59782,127.41235,4.5
-22.60464,149.38974,6.7
-22.60596,149.3835,6.7
-22.60723,149.37744,2.8
-22.59964,149.38863,7
-22.60232,149.37595,15.9
-25.59496,127.411,4.7
-22.59242,149.37326,9.4
-22.59376,149.36693,9.4
-22.59505,149.36082,6.4
-22.58744,149.37207,9.4
-22.58879,149.36571,9.4
-22.59006,149.3597,6.4
-22.57835,149.39024,3.9
-22.58502,149.35881,3.6
-22.57992,149.35823,3.6
-22.57489,149.35727,14.3
-22.5699,149.35614,14.3
-23.27285,145.46756,3.7
-23.26216,145.45976,2.8
-22.58677,147.6313,6.2
-21.10363,149.21748,2.5
-19.80082,147.79951,5.3
-19.47831,146.86406,8.6
-19.47283,146.86797,16.2
-19.47378,146.86314,8.6
-19.4683,146.86699,11.6
-19.46925,146.86217,4.2
-19.4702,146.85732,4.2
-19.37018,146.51927,1.5
-19.36333,146.48283,3.7
-19.12847,146.84065,7.7
-19.13356,146.84262,13.2
-19.13003,146.83629,8.8
-19.61638,144.02399,15.6
-19.61724,144.0191,13.1
-19.61259,144.02318,15.6
-19.6088,144.02238,3.9
-19.60966,144.0175,9.2
-19.61052,144.01262,9.2
-19.60673,144.01184,9.2
-19.60121,144.02078,9.4
-19.60207,144.01593,19.2
-19.60294,144.01106,19.2
-19.59742,144.01997,9.4
-19.59828,144.01512,19.2
-19.59914,144.01027,19.2
-19.60001,144.0054,8.4
-19.59449,144.01434,33.5
-19.59535,144.00951,33.5
-19.5962,144.00467,32.9
-19.59155,144.00876,33.5
-19.59241,144.00394,32.9
-19.58775,144.00803,310.1
-19.58861,144.00317,112
-19.58482,144.0024,112
-18.14379,144.79211,23.1
-18.14449,144.78835,41.4
-18.14518,144.78456,41.4
-18.13555,144.81404,7.1
-18.13971,144.79137,23.1
-18.14248,144.77625,14
-18.14318,144.77248,10.3
-18.14387,144.76869,10.3
-18.14456,144.76491,4.5
-18.14041,144.7876,41.4
-18.13911,144.7717,10.1
-18.1398,144.76793,10.1
-18.13155,144.78984,2.5
-18.13225,144.78606,3
-18.13294,144.78227,3
-18.11979,144.83069,14
-18.12049,144.82692,14
-18.12119,144.82312,6.9
-18.12608,144.79662,2.8
-18.12678,144.79285,4.1
-18.13721,144.73624,5.8
-18.1379,144.73247,4.7
-18.115,144.83374,3.9
-18.1171,144.82236,6.9
-18.1213,144.79964,2.8
-18.122,144.79584,2.8
-18.11722,144.79886,7.1
-18.11243,144.80191,15.1
-17.88185,145.52281,5.5
-17.83327,145.5126,6.1
-17.8121,145.43567,5.9
-17.80783,145.43483,3.7
-17.80279,145.43811,3.7
-17.79777,145.4413,15.7
-17.79351,145.44044,15.7
-17.7874,145.47295,6.2
-17.79275,145.44449,15.7
-17.7823,145.47646,26.8
-17.78312,145.47212,26.8
-17.78924,145.43961,6.5
-17.46012,145.0412,4.9
-17.45595,145.04025,6
-17.4532,145.03169,4
-17.45394,145.02768,4
-17.42879,145.02299,3.8
-17.22832,145.12212,11.3
-17.22758,145.12614,5.1
-17.22264,145.12918,8
-17.22339,145.12512,8
-17.21771,145.13217,19.4
-17.21844,145.12819,8
-17.21271,145.13548,8.5
-17.21349,145.13127,8.5
-17.20845,145.13486,8.5
-17.22451,143.10402,5.9
-17.22534,143.0993,5.9
-17.21994,143.108,32.3
-17.21619,143.1073,32.3
-17.21537,143.112,32.3
-17.21162,143.11128,40.1
-17.21079,143.116,79.4
-17.21244,143.1066,40.1
-17.20703,143.11531,79.4
-17.20786,143.11061,40.1
-17.20328,143.11462,84.2
-17.20245,143.11934,84.2
-17.1987,143.11864,84.2
-17.19953,143.11394,84.2
-17.21157,143.11331,52.2
-17.21237,143.1086,52.2
-17.20782,143.11261,52.2
-17.20862,143.10791,52.2
-17.20326,143.11664,154.8
-17.20406,143.11192,21.3
-17.19951,143.11594,154.8
-17.20031,143.11124,21.3
-17.19576,143.11523,84.6
-17.1912,143.11925,84.6
-17.19281,143.10983,14.3
-17.18825,143.11383,22.6
-17.18369,143.11784,22.6
-17.1845,143.11313,22.6
-17.17912,143.12186,44.8
-17.17993,143.11714,13.2
-17.17618,143.11647,13.2
-17.17537,143.12117,44.8
-17.17161,143.12047,40.4
-17.17242,143.11575,11.5
-17.16867,143.11505,11.5
-17.16785,143.11978,40.4
-17.15952,143.12312,96.3
-17.16034,143.11839,96.3
-17.15577,143.12244,45.7
-17.15659,143.11769,45.7
-17.15283,143.11702,45.7
-17.15201,143.12173,45.7
-17.14825,143.12105,16.8
-17.14907,143.11633,16.8
-17.14449,143.12038,16.8
-17.14531,143.11565,16.8
-17.14073,143.11967,8.3
-17.14156,143.11494,8.3
-17.13615,143.1237,51.5
-17.13698,143.11899,8.3
-17.1378,143.11426,8.3
-17.14679,143.06252,9.1
-17.13321,143.1183,24.3
-17.13239,143.123,48.9
-17.13486,143.10886,18.2
-17.14386,143.05714,12.7
-17.12946,143.1176,24.3
-17.14093,143.05179,11.1
-17.12864,143.12231,48.9
-17.1257,143.1169,46
-17.12652,143.1122,46
-17.13719,143.05107,7.1
-17.12488,143.12161,110.2
-17.12112,143.12091,110.2
-17.12195,143.11621,46
-17.12277,143.11151,46
-17.13426,143.04572,7.1
-17.11736,143.12022,138.9
-17.11819,143.11551,88
-17.11901,143.11081,88
-17.11361,143.11952,138.9
-17.11443,143.11481,88
-17.11525,143.11011,88
-17.11636,143.0376,5.3
-17.11882,143.02361,6.7
-17.10106,143.10265,14.2
-17.11262,143.03693,5.3
-17.11426,143.02757,6.7
-17.11508,143.0229,6.7
-17.09647,143.10666,33.7
-17.09354,143.10126,44.1
-17.09271,143.10597,33.7
-17.11563,143.03902,13.3
-17.11801,143.02498,8.9
-17.10071,143.10422,12.8
-17.11427,143.02428,8.9
-17.11506,143.01961,9.7
-17.09695,143.10353,20.1
-17.09319,143.10283,20.1
-17.09399,143.09811,20.1
-17.10679,143.02292,15.3
-17.09239,143.10754,56.5
-17.08863,143.10686,80.5
-17.08943,143.10214,76.3
-17.10146,143.03159,16.1
-17.10305,143.02222,16.2
-17.1001,143.01686,19.1
-17.09502,143.00146,10.5
-17.0854,142.99011,12.2
-17.07711,142.92636,9.8
-17.05005,143.06085,46.8
-17.07419,142.92108,6.9
-17.06807,142.93427,10.2
-17.06967,142.92502,6.9
-17.07047,142.92039,6.9
-17.04548,143.06488,46.8
-17.06435,142.93355,5.4
-17.06674,142.91969,8.6
-17.06063,142.93286,5.4
-17.06302,142.91901,8.6
-17.06701,142.89597,14.3
-17.04043,143.04941,53.5
-17.03668,143.04872,50
-17.0617,142.9045,15.3
-17.0625,142.89987,15.3
-17.03701,143.02455,28.4
-17.05638,142.91304,8.6
-17.05878,142.8992,15.3
-17.03408,143.0192,50.3
-17.0349,143.01451,26.3
-17.03572,143.00984,26.3
-17.05426,142.90314,53.6
-17.05506,142.89851,53.6
-17.03327,143.0239,50.3
-17.03734,143.0005,58.3
-17.02952,143.02319,50.3
-17.03279,143.00447,58.3
-17.0336,142.99983,58.3
-17.03034,143.01851,50.3
-17.03115,143.01382,26.3
-17.05054,142.90245,53.6
-17.0323,142.98517,32.7
-17.04842,142.89256,18.5
-17.02578,143.02251,186
-17.03311,142.98051,32.7
-17.02612,142.99846,162.6
-17.0439,142.89648,43.2
-17.02937,142.97983,32.7
-17.01993,143.01178,48.3
-17.02074,143.0071,48.3
-17.02401,142.98845,27.9
-17.03938,142.90039,27
-17.02156,143.00243,131.6
-17.02027,142.98776,27.9
-17.03567,142.89972,27
-17.01618,143.01111,48.3
-17.01782,143.00175,131.6
-17.02109,142.98311,126
-17.01572,142.99173,134.1
-17.01653,142.98708,134.1
-17.01735,142.98242,127.8
-17.03114,142.90366,15.5
-17.03194,142.89905,7.7
-17.03275,142.89442,7.7
-17.03436,142.88522,8.3
-17.01326,143.00574,140.9
-17.01408,143.00107,79.8
-17.00952,143.00507,140.9
-17.01198,142.99106,134.1
-17.0128,142.9864,134.1
-17.02661,142.90758,15.5
-17.02742,142.90297,15.5
-17.03064,142.88455,8.3
-17.01034,143.0004,79.8
-17.00578,143.00438,178.7
-17.0066,142.99971,194.1
-17.02289,142.90691,18.3
-17.0237,142.90228,18.3
-17.02692,142.88387,17.6
-17.00203,143.00369,178.7
-17.01917,142.90622,18.3
-17.02321,142.88318,17.6
-17.01368,143.00238,65.3
-17.01526,142.99303,119.8
-17.01684,142.98369,202.9
-17.01209,143.01176,92.9
-17.01447,142.99771,65.3
-17.03017,142.90474,24.3
-17.03095,142.90013,8.3
-17.03173,142.89551,8.3
-17.03407,142.88168,10
-17.01605,142.98836,119.8
-17.00993,143.00169,65.3
-17.01231,142.98767,119.8
-17.01073,142.99702,65.3
-17.02645,142.90405,24.3
-17.02957,142.8856,16.7
-17.00914,143.00638,92.9
-17.01152,142.99234,119.8
-17.0054,143.00569,238.6
-17.00619,143.00102,146.7
-17.00778,142.99165,88.4
-17.02273,142.90338,16
-17.02585,142.88492,15.9
-17.00245,143.00032,146.7
-17.01823,142.90732,16
-17.01901,142.90271,16
-17.02214,142.88423,15.9
-17.01529,142.90201,13
-17.01842,142.88356,9.9
-17.0029,142.95233,25.7
-17.01078,142.90598,13
-17.0147,142.88287,9.9
-17.00706,142.90529,9.5
-17.00784,142.90067,9.5
-17.00648,142.88612,13.2
-17.00276,142.88542,9.9
-16.98718,142.95424,17.2
-16.9951,142.90785,16.9
-16.99826,142.88937,16.7
-16.99138,142.90718,13.3
-16.99217,142.90254,9.8
-16.99375,142.89331,6.8
-16.99454,142.88869,6.8
-16.98845,142.90186,9.8
-16.97972,142.95287,73.1
-16.98686,142.91112,13.3
-16.98924,142.89725,9.8
-16.99003,142.89262,6.8
-16.99082,142.88802,6.8
-16.98551,142.89656,17.4
-16.98631,142.89194,17
-16.97598,142.95216,23.8
-16.97758,142.94289,20.4
-16.98314,142.91045,9.6
-16.98393,142.90581,9.6
-16.98472,142.90118,17.4
-16.98179,142.89587,17.4
-16.97225,142.95148,23.8
-16.97384,142.94218,20.4
-16.97464,142.93756,33.7
-16.97941,142.90977,9.6
-16.98021,142.90514,9.6
-16.981,142.90051,17.4
-16.98259,142.89127,17
-16.97251,142.9276,39.4
-16.97569,142.90909,194.7
-16.97807,142.8952,140
-16.96852,142.95079,16.4
-16.96932,142.94614,17.8
-16.97012,142.9415,17.8
-16.97091,142.93687,27.2
-16.97171,142.93224,27.2
-16.97648,142.90445,194.7
-16.97728,142.89984,140
-16.97196,142.9084,194.7
-16.97276,142.90378,194.7
-16.97355,142.89915,140
-16.96478,142.95009,16.4
-16.96558,142.94547,17.8
-16.96638,142.94083,17.8
-16.96718,142.93619,27.2
-16.96798,142.93156,27.2
-16.96878,142.92691,39.4
-16.96345,142.93549,43.7
-16.96425,142.93088,43.7
-16.96505,142.92622,30.6
-16.96052,142.93016,43.7
-16.95679,142.92947,40.9
-16.94912,142.81876,7.1
-16.94462,142.82266,6
-16.94091,142.82198,6
-16.9372,142.82129,32.3
-16.9364,142.82588,32.3
-17.56846,138.91231,6.3
-16.93269,142.8252,32.3
-16.92898,142.82452,7.8
-16.93553,142.82246,55.9
-16.93105,142.82637,55.9
-16.86717,142.81941,6.8
-16.86345,142.81877,6.8
-16.85974,142.81808,8.1
-16.85603,142.8174,8.1
-16.85231,142.81673,27.9
-16.8486,142.81604,27.9
-16.84489,142.81537,61.3
-16.84966,142.78787,11.1
-16.84118,142.8147,61.3
-16.83774,142.79044,9.5
-16.83323,142.79433,23.1
-16.82952,142.79366,23.1
-16.8283,142.79451,37.3
-17.43574,138.83397,14.6
-17.43241,138.83342,14.6
-17.42908,138.83289,5.3
-16.26925,144.65085,6.6
-16.26508,144.65004,6.6
-16.2434,144.67456,5.9
-16.24411,144.67064,5.9
-16.21354,144.64864,13.5
-16.1892,144.44287,20.1
-16.18508,144.44208,20.1
-16.10524,144.43538,6
-16.09226,144.42802,4.5
-18.57751,124.8514,12.1
-16.01863,144.48082,11.3
-16.01385,144.48354,35.7
-16.01456,144.47964,35.7
-16.01043,144.47882,35.7
-16.00624,144.47826,6.8
-16.00137,144.48143,6.8
-16.00208,144.47758,6.8
-15.99792,144.47684,26
-15.99722,144.48065,26
-15.99863,144.47301,8.1
-15.99307,144.47989,26
-16.0224,144.31998,2
-16.02308,144.31625,2
-15.99377,144.47612,26
-15.98829,144.45929,11.7
-15.98758,144.46315,11.7
-15.98901,144.4554,8.9
-15.99233,144.47649,41.2
-16.02057,144.31627,10.2
-15.99158,144.45653,12.5
-15.9909,144.46039,8.1
-15.98608,144.46339,8.6
-15.98676,144.45953,8.6
-15.97791,144.46121,7.3
-15.98325,144.43114,12.4
-15.98392,144.42735,12.4
-15.97978,144.42661,12.4
-15.97509,144.453,5.8
-15.97911,144.43037,12.4
-15.97091,144.45239,48.2
-15.97497,144.42961,15.8
-15.97565,144.42581,15.8
-15.97633,144.42203,29.1
-15.97153,144.42497,15.8
-15.97085,144.42879,15.8
-15.9722,144.42119,29.1
-15.96674,144.42784,47.4
-15.96741,144.42412,47.4
-15.96808,144.42035,61.5
-16.55294,139.36908,6.2
-16.56797,139.22702,3.2
-16.56852,139.22342,3.2
-16.56464,139.22649,20
-16.5652,139.22287,20
-16.56131,139.22594,20
-16.56187,139.22232,20
-16.55854,139.22179,22.8
-16.5591,139.21817,3.5
-15.74184,142.18588,15.4
-15.7382,142.18526,32.1
-15.73455,142.1846,32.1
-15.7353,142.18021,24.6
-15.74205,142.18692,19.7
-15.7384,142.18628,19.7
-15.73913,142.18187,13.2
-15.73475,142.18562,16.6
-15.73548,142.18121,31.2
-15.7311,142.18497,16.6
-15.25436,144.75131,5.1
-15.61502,142.16502,25.8
-15.59094,142.15169,92.8
-15.5902,142.15607,92.8
-15.57913,142.19948,61.2
-15.58729,142.15103,168.8
-15.57622,142.19441,61.2
-15.57256,142.19376,61.7
-15.57182,142.19818,61.7
-15.56965,142.18872,24.9
-15.56891,142.19313,61.7
-15.56525,142.19247,198.8
-15.56599,142.18806,174.7
-15.5419,142.17471,23.5
-15.54265,142.1703,23.5
-15.53899,142.16966,33.6
-15.53824,142.17406,33.6
-15.53975,142.16525,18.9
-15.54275,142.14766,10.6
-15.53534,142.16901,33.6
-15.5391,142.14702,10.6
-15.53459,142.17342,33.6
-15.53609,142.16461,18.9
-15.53093,142.17278,76.8
-15.53169,142.16837,76.8
-15.53244,142.16397,23.6
-15.5347,142.15076,33
-15.53545,142.14638,21.5
-15.52728,142.17212,76.8
-15.52878,142.16331,23.6
-16.40318,136.52138,13.6
-15.52513,142.16267,13.5
-15.52589,142.15826,13.5
-15.52739,142.14948,15.9
-16.39913,136.52484,6.8
-15.52148,142.16203,13.5
-15.52223,142.15761,13.5
-16.39564,136.52431,6.8
-16.39619,136.52031,7.9
-15.52923,142.16435,18
-15.52995,142.15994,18
-15.53214,142.14671,11.9
-16.39868,136.52101,5.2
-15.52557,142.1637,18
-15.5263,142.15929,18
-15.52776,142.15047,15.7
-15.52849,142.14607,11.9
-16.39462,136.52449,13
-16.39519,136.52048,5.2
-15.52192,142.16306,17.9
-15.52265,142.15865,17.9
-15.52484,142.14542,3.4
-15.51826,142.1624,17.9
-15.51899,142.15799,17.9
-15.52119,142.14478,3.4
-15.51534,142.15735,57.3
-15.51607,142.15292,30.7
-15.51754,142.14413,6
-16.38414,136.52292,6.3
-16.38471,136.51891,8.7
-15.51242,142.15228,30.7
-15.51388,142.14349,6
-15.51462,142.1391,6
-15.51169,142.15669,57.3
-15.50803,142.15605,88.2
-15.5095,142.14723,33.9
-15.51023,142.14284,62.5
-15.50877,142.15163,33.9
-15.50658,142.14218,62.5
-15.50511,142.15099,33.9
-15.50585,142.14658,33.9
-16.3731,136.52531,19.3
-15.50219,142.14594,33.8
-16.36961,136.52478,7
-16.37017,136.5208,7
-16.36195,136.50331,8.4
-16.36139,136.50726,8.4
-16.35789,136.50674,12.8
-16.35846,136.50276,12.8
-16.35496,136.50223,12.8
-16.35147,136.50169,44
-16.34798,136.50116,44
-14.92208,145.11383,8.7
-16.27888,136.55659,5.3
-16.27483,136.56006,5.3
-16.27078,136.56349,6.1
-16.26673,136.56696,6.1
-16.26325,136.56642,10.5
-16.25977,136.5659,10.5
-16.25628,136.56537,20.3
-16.26193,136.52565,4.5
-16.259,136.52115,4.5
-16.25552,136.52063,9.3
-16.24471,136.57172,4.8
-16.24067,136.57516,18
-16.23831,136.56673,12.5
-16.22966,136.57758,48
-16.22618,136.57706,6.6
-16.22674,136.5731,6.6
-16.2227,136.57654,6.6
-16.21978,136.57207,45.7
-16.21922,136.57602,45.7
-16.21573,136.5755,45.7
-15.41704,141.76346,6
-15.41775,141.75922,6
-16.21629,136.57155,45.7
-15.41416,141.75859,19.5
-16.21226,136.57498,66
-16.21281,136.57104,66
-15.3659,141.95705,5.6
-15.39624,141.77727,13.6
-15.41114,141.68864,9
-15.41184,141.68443,4.8
-16.04047,136.39098,7.1
-16.04104,136.38695,4.5
-15.9928,136.70276,29.4
-16.03697,136.39044,22.2
-16.03754,136.38643,6.9
-15.99336,136.69885,29.4
-15.99391,136.69495,35.1
-15.99447,136.69104,35.1
-15.98935,136.70224,29.4
-15.9899,136.69833,29.4
-15.99045,136.69443,35.1
-15.99101,136.69051,35.1
-16.03347,136.38992,22.2
-16.0346,136.38188,6.9
-16.03054,136.38536,55.8
-15.987,136.69389,11.4
-15.98755,136.68999,11.4
-16.02997,136.3894,38.3
-16.0311,136.38138,55.8
-16.03166,136.37735,12.1
-16.02704,136.38484,55.8
-15.98243,136.70119,11.1
-15.98409,136.68947,11.4
-16.02591,136.39287,38.3
-16.0276,136.38084,55.8
-16.02647,136.38885,38.3
-16.0241,136.38033,112.7
-15.97952,136.69676,4.7
-15.98008,136.69286,3.9
-15.98063,136.68895,3.9
-16.02297,136.38834,8.6
-16.02466,136.37631,8.3
-16.02353,136.38432,112.7
-17.25221,125.38738,4.9
-17.24067,125.44061,8.1
-17.24573,125.38084,4.9
-17.23481,125.42697,3.8
-17.22792,125.42542,3.8
-16.00541,136.28299,9.8
-16.0019,136.28247,8.7
-16.00151,136.28294,8.9
-16.00362,136.19232,5.2
-15.99836,136.20401,23.4
-15.99483,136.20348,23.4
-15.99714,136.18716,10.5
-15.98902,136.21915,8.7
-15.99074,136.20699,19.5
-15.99131,136.20293,19.5
-15.99419,136.18256,5.1
-15.9855,136.21861,8.7
-15.98607,136.21455,14.3
-15.98779,136.20239,19.5
-15.99067,136.18202,5.1
-15.98369,136.20592,33.2
-15.98312,136.20998,11.3
-15.98772,136.17741,8.8
-17.24148,125.43973,9.3
-17.24696,125.3795,2.7
-15.9796,136.20944,11.3
-15.98074,136.20132,33.2
-17.23569,125.42623,10.5
-15.98017,136.2054,33.2
-15.97664,136.20488,68.9
-15.98124,136.17227,7
-15.96799,136.2408,11.5
-15.96856,136.23676,11.6
-15.97771,136.17174,7
-15.96447,136.24028,32.7
-15.97418,136.1712,6.5
-15.96152,136.2357,37.7
-15.95505,136.23059,11.9
-15.95153,136.23007,8.7
